JA3 Blacklist
UID,JA3,Details
CwBxDU11k7wmg2a7s4,unable to get local issuer certificate,array610.prod.do.dsp.mp.microsoft.com
C2LYxA3kUQ4sVPXjK3,unable to get local issuer certificate,array604.prod.do.dsp.mp.microsoft.com
CH1pEC19JIs0mZ0uVf,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
C4mPg6hEuYP7BYvF3,self signed certificate,skansnekssky.com
CRtvZi4Nh2ziY00c02,unable to get local issuer certificate,v10.events.data.microsoft.com
CgmLBi42n9bAJQMi5c,self signed certificate,skansnekssky.com
Cjd8md365MdQ8B82nc,self signed certificate,skansnekssky.com
CchXTn3omhYxohQ2h8,self signed certificate,skansnekssky.com
CzwMjR182zZ0iG6795,unable to get local issuer certificate,v10.events.data.microsoft.com
CDtzDz17kvQ4DIoTR9,self signed certificate,skansnekssky.com
Cy2wAc4pWr5YgpTpO6,unable to get local issuer certificate,v10.events.data.microsoft.com
CCl3ir4YDHIQEVUmyc,self signed certificate,skansnekssky.com
ClDkHWd2oUNzjik05,unable to get local issuer certificate,array610.prod.do.dsp.mp.microsoft.com
Cj1Q1I2FwbFvK3m8oc,unable to get local issuer certificate,array616.prod.do.dsp.mp.microsoft.com
CRFJWUegaxbeZZfDe,self signed certificate,skansnekssky.com
CcY8nd30YZW21K8nGj,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CBBnFvEF9zVCIfjbk,unable to get local issuer certificate,array604.prod.do.dsp.mp.microsoft.com
CVfADA3M17724ff5we,self signed certificate,skansnekssky.com
ChpJdB1RPbaQ5KAfkj,unable to get local issuer certificate,array604.prod.do.dsp.mp.microsoft.com
CdcOYv0z4UeowslTj,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CTfw0w27ms3BraDnp5,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CU4Wxd3csc5aHeMRd,unable to get local issuer certificate,array602.prod.do.dsp.mp.microsoft.com
CYhxCp2sd6SGP7Tu4,self signed certificate,skansnekssky.com
CaUVLY1buiHjM2WK7j,self signed certificate,skansnekssky.com
CDLdh69wlZ1PaxOH4,unable to get local issuer certificate,v10.events.data.microsoft.com
Cq6pm7IWEMdh4pZyg,self signed certificate,skansnekssky.com
CbSwVp3o9XLdN0pCWf,unable to get local issuer certificate,v10.events.data.microsoft.com
CoFK36MHdjDhXiZ9a,self signed certificate,skansnekssky.com
CScdexNlvwP2wBGL7,self signed certificate,skansnekssky.com
CfzQLt2Y47hUqx0Tig,self signed certificate,skansnekssky.com
CJIZbS3XiPuPrTGHI,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
C4cD9cOsOnvvDbKGl,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CeMTjFvfLxUMY72sa,unable to get local issuer certificate,array604.prod.do.dsp.mp.microsoft.com
CpB6niKEL5HE45Mak,self signed certificate,skansnekssky.com
CKvu2vls5gsn5aNE4,unable to get local issuer certificate,settings-win.data.microsoft.com
Cdy94z4E3naaqpMtD8,unable to get local issuer certificate,array602.prod.do.dsp.mp.microsoft.com
CawMP04XYRFTKjpZJe,self signed certificate,skansnekssky.com
CyHsCJ1tblClpD9Jy9,unable to get local issuer certificate,v10.events.data.microsoft.com
CfqOio42VvX3YAVzp9,self signed certificate,skansnekssky.com
CLOzdf3Ubzf8jZbwI4,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CSl0662qNiHjODCy9l,unable to get local issuer certificate,array616.prod.do.dsp.mp.microsoft.com
CUip7X5n7CS7YJ05e,unable to get local issuer certificate,array601.prod.do.dsp.mp.microsoft.com
CPaF5r1YqzAOIGiYxb,unable to get local issuer certificate,array614.prod.do.dsp.mp.microsoft.com
CLCzRL8c6p7LrwDs,unable to get local issuer certificate,v10.events.data.microsoft.com
CSxcz02s9o58jDI1qi,self signed certificate,skansnekssky.com
C2HSDM1emAhSPHhx51,self signed certificate,skansnekssky.com
CZ1qRB3O0Xs4MlP5Z5,self signed certificate,skansnekssky.com
CZ7hmk2aKWlXBCRgRc,self signed certificate,skansnekssky.com
CRp0SehMJwmRFDopa,self signed certificate,skansnekssky.com
CrZ1Qk4UGdhmgOGc36,unable to get local issuer certificate,v10.events.data.microsoft.com
CXPVX83PN8Oh6DeTRa,unable to get local issuer certificate,array601.prod.do.dsp.mp.microsoft.com
Ct8qeQ3TBhjNO08lg6,self signed certificate,skansnekssky.com
Cu0s1i4wG6yTF05B4g,unable to get local issuer certificate,v10.events.data.microsoft.com
Cf7DjH2uB77KrkDOoa,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CwHCzc30x7QqmEFtTd,unable to get local issuer certificate,array614.prod.do.dsp.mp.microsoft.com
CXbjHx1fBZHRsVX1L8,self signed certificate,skansnekssky.com
CfePVJ2XPTKGablhIh,self signed certificate,skansnekssky.com
C9nZwA48v2G2cWceNd,unable to get local issuer certificate,array616.prod.do.dsp.mp.microsoft.com
CwmbQw3E6bQ9CAEtK,self signed certificate,skansnekssky.com
CVWEwk2h2yHg9s9Qjh,unable to get local issuer certificate,array601.prod.do.dsp.mp.microsoft.com
Ckwvr74J0uMN2dDRF1,unable to get local issuer certificate,array604.prod.do.dsp.mp.microsoft.com
CwfPWK1tPwXzmSnB41,unable to get local issuer certificate,array610.prod.do.dsp.mp.microsoft.com
CZzs6G12A2ehfwuwT5,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
ClQXcbEqnCSRbOE64,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
C1ZsLd1CJoKhQQYIuf,self signed certificate,skansnekssky.com
C9MuHi4eUSxxieYDib,unable to get local issuer certificate,v10.events.data.microsoft.com
C5ykkB8wH8iHIKa0e,unable to get local issuer certificate,v20.events.data.microsoft.com
CsWhQz4rWOYm9MLhrl,self signed certificate,skansnekssky.com
CJJmrh1QFHauhWZpTc,self signed certificate,skansnekssky.com
C6MMp8ehGWjdk7bcg,unable to get local issuer certificate,v10.events.data.microsoft.com
CCYwG33iGkXRGdiZG3,self signed certificate,skansnekssky.com
Cj9fZu7Pck20JSKVb,self signed certificate,skansnekssky.com
CAYOzH2EvQpMaZQDwf,unable to get local issuer certificate,array604.prod.do.dsp.mp.microsoft.com
C2j1jiDKvOCHEopm,self signed certificate,skansnekssky.com
CfK4xr3ytJn7BGZf1g,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CM0Nse2t1cygO92OC4,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CjNm1a2quD2QnPuOL6,self signed certificate,skansnekssky.com
CY54FnW5CZgPElQ,self signed certificate,spakernakurs.com
CtU6J52O4wNQw2g37i,self signed certificate,skansnekssky.com
CS7vKY1PrMP7b92Fx9,unable to get local issuer certificate,v10.events.data.microsoft.com
CwG3cC1b6Tp8PqxqJd,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CXoakkzgTqOXqJ73k,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
C62Yyp3ER7grlsPqwl,unable to get local issuer certificate,array616.prod.do.dsp.mp.microsoft.com
CrFsBT3HJE35sdBaT7,unable to get local issuer certificate,array602.prod.do.dsp.mp.microsoft.com
ClvD9o3NISGQYzOZ4k,self signed certificate,skansnekssky.com
CaVqpz2yAmikFqmXlk,unable to get local issuer certificate,v10.events.data.microsoft.com
Cj6BPr27ZAWeGl0d59,self signed certificate,skansnekssky.com
CTxRMA4s3OY2z47Duf,self signed certificate,skansnekssky.com
C1FdTaoMN5Vfl4Whb,self signed certificate,No server name
CNYnpEu0tPfOvG1k9,self signed certificate,skansnekssky.com
CrHyEs1pe1YgdFGLu3,self signed certificate,skansnekssky.com
CZroR22w1NVEq7mdn4,self signed certificate,skansnekssky.com
C0uBy03kNM1WAyq0Ya,unable to get local issuer certificate,v10.events.data.microsoft.com
CoGRTb3nnjST1klwy5,self signed certificate,skansnekssky.com
CVtqHB2JHFCCj1ASd3,unable to get local issuer certificate,array616.prod.do.dsp.mp.microsoft.com
CGaXTt4JfEgS742wH5,unable to get local issuer certificate,settings-win.data.microsoft.com
CG1QxJ18BaziwcLVp2,unable to get local issuer certificate,v10.events.data.microsoft.com
CKk5pI2FQhudrAmG0h,self signed certificate,skansnekssky.com
CcZof23gbC8HmP8ZSg,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CiwoAC4HTIlj2eXEM7,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
CSTZsZ3EVQ2j6pYyo8,unable to get local issuer certificate,array607.prod.do.dsp.mp.microsoft.com
Cm50J74pVJWpvfsncd,unable to get local issuer certificate,array601.prod.do.dsp.mp.microsoft.com
CuIpV4QFgzK0locm2,unable to get local issuer certificate,array604.prod.do.dsp.mp.microsoft.com
Cf4lDA3LFlCtdRoI93,unable to get local issuer certificate,array614.prod.do.dsp.mp.microsoft.com
CWBqu840UB5isnJmS4,self signed certificate,skansnekssky.com
CGGJQxNGKtUQbe4Cc,self signed certificate,skansnekssky.com
Ch3H2x42aOyG5OcKLe,self signed certificate,skansnekssky.com
CO6PLw4XCJAxPJx2jg,self signed certificate,skansnekssky.com
C5HnaY32pyf1hFmVbc,unable to get local issuer certificate,v10.events.data.microsoft.com

Weird Subject Details
Fingerprint,Subject Details,,,,,,,UIDs and Server Names
3c62f87891deb23dd8253babb6d287ee8d6e5d85,"['CN', '13.107.3.128', 2.49465]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CeIqZvvPftMIrkarc', 'config.edge.skype.com']]"
379bded00f3974eab52b46b5bcd77e74e5217965,"['CN', '40.122.160.14', 2.79715]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CLKsO02WgRYN1LI4zd', 'self.events.data.microsoft.com'], ['CMKFPl3BAI5eU3Qtle', 'self.events.data.microsoft.com']]"
14e4237bad7f48160dd0bb7c3819ee2d63c52a60,"['CN', '94.103.84.245', 2.1199500000000002]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CTchgg2no5bPJbqnwa', 'foodsgoodforliver.com']]"
227dc8ed56543a268c533c89c21525c1c4eb7687,"['CN', '162.255.119.253', 2.22365]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CGM4zd2UZAhIHiKabg', '105711.com'], ['CzkLoN1wB9fm6qeQ0e', '105711.com'], ['CEzFkD1uMiNqH5EYT', '105711.com']]"
fe8465f36eac6a2e70671cfb1b716984c2e82a72,"['CN', 'oijvk.us', 2.3143000000000002]","['OU', 'Jsubgxk', 1.2586]","['C', 'AT', 13.1058]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CD50Fu1rhhvZ7UvgBg', 'No server name'], ['C1PNt3vs3j3vhPZ1k', 'No server name'], ['CsteJZ3MpFbBmy4ZVc', 'No server name'], ['C2ylWl4gRdemcI0Rt3', 'No server name'], ['CNDy81exMqQ3hCR72', 'No server name'], ['C5zpMf4vMTvpQSc1C9', 'No server name'], ['CrwDjw2kxs6A9ULtBg', 'No server name'], ['CBiUuD2w5skHdBoSGi', 'No server name'], ['CVmcwE4nI5wH1Dboyc', 'No server name'], ['C1xM6g23AP2WLuObe8', 'No server name'], ['Cb9Eng1JrnlmbHD1uf', 'No server name'], ['Cx5ov9Ar2XalM2Cae', 'No server name'], ['C4SYEv3pL9kSmaVuC7', 'No server name'], ['C3IB2bN0mcTiahjTk', 'No server name'], ['CztCRw2uym1UJmj2Se', 'No server name'], ['CxHe3c4nNrbzm96g1l', 'No server name'], ['CGIL1o1B0X9xfFZIL6', 'No server name'], ['C8LHJF2vzGKv6kGR54', 'No server name'], ['CrDkcb3aWy1VVeIYcf', 'No server name'], ['CG8ALv3qKfPi7jDGr3', 'No server name'], ['Cf21vr2jOupxoniGK9', 'No server name'], ['CTzJci2fqlNuIaRIvd', 'No server name'], ['CMhrEIdjz7vr57eUi', 'No server name'], ['CUy9qu4rMlzKG8Y31', 'No server name'], ['CMnwNv38sSuEjX8Ne', 'No server name'], ['CyrF6c2SeGer9MPT1e', 'No server name'], ['Cd1gGh2WSeLaRvD2eg', 'No server name'], ['CSa7WGhEaESrO5yTi', 'No server name'], ['CCjLQW1wc3aE9BiQG2', 'No server name'], ['CZBlMl4hb0eGm2rVh1', 'No server name'], ['Ch5kwO2Ks3FE7DWugk', 'No server name'], ['CHvZOC3GLQoqekelY9', 'No server name'], ['C0BQj920Zz4S0aqM0c', 'No server name'], ['CynAKw1fhmvNk71Ilj', 'No server name'], ['C0T4asAE3teBNLK67', 'No server name'], ['CJyThL2DiMckj4Tddh', 'No server name'], ['C7yri02xwe8nPliXFj', 'No server name'], ['CuPJr21DaZPxnjC4El', 'No server name'], ['Cf7lAZ1WCUe241BiM8', 'No server name'], ['C5JLPv4uvJFslntpK3', 'No server name'], ['CBJfWd4OmvUbKFoyi7', 'No server name'], ['CRwRXU1ghr2dmJaO7b', 'No server name'], ['COTwfP2pUwIwuP8aJ2', 'No server name'], ['CMRn214n4ssPt84aR9', 'No server name'], ['CLkLsm4nwbhKrlEGTk', 'No server name'], ['CSa43X3oHkjq3pJ6I', 'No server name'], ['CosSLp4XxNdtOw76Y8', 'No server name'], ['CTmmIB2JwJzf0REvc5', 'No server name']]"
fe8465f36eac6a2e70671cfb1b716984c2e82a72,"['CN', 'oijvk.us', 2.3143000000000002]","['OU', 'Jsubgxk', 1.2586]","['C', 'AT', 13.1058]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CD50Fu1rhhvZ7UvgBg', 'No server name'], ['C1PNt3vs3j3vhPZ1k', 'No server name'], ['CsteJZ3MpFbBmy4ZVc', 'No server name'], ['C2ylWl4gRdemcI0Rt3', 'No server name'], ['CNDy81exMqQ3hCR72', 'No server name'], ['C5zpMf4vMTvpQSc1C9', 'No server name'], ['CrwDjw2kxs6A9ULtBg', 'No server name'], ['CBiUuD2w5skHdBoSGi', 'No server name'], ['CVmcwE4nI5wH1Dboyc', 'No server name'], ['C1xM6g23AP2WLuObe8', 'No server name'], ['Cb9Eng1JrnlmbHD1uf', 'No server name'], ['Cx5ov9Ar2XalM2Cae', 'No server name'], ['C4SYEv3pL9kSmaVuC7', 'No server name'], ['C3IB2bN0mcTiahjTk', 'No server name'], ['CztCRw2uym1UJmj2Se', 'No server name'], ['CxHe3c4nNrbzm96g1l', 'No server name'], ['CGIL1o1B0X9xfFZIL6', 'No server name'], ['C8LHJF2vzGKv6kGR54', 'No server name'], ['CrDkcb3aWy1VVeIYcf', 'No server name'], ['CG8ALv3qKfPi7jDGr3', 'No server name'], ['Cf21vr2jOupxoniGK9', 'No server name'], ['CTzJci2fqlNuIaRIvd', 'No server name'], ['CMhrEIdjz7vr57eUi', 'No server name'], ['CUy9qu4rMlzKG8Y31', 'No server name'], ['CMnwNv38sSuEjX8Ne', 'No server name'], ['CyrF6c2SeGer9MPT1e', 'No server name'], ['Cd1gGh2WSeLaRvD2eg', 'No server name'], ['CSa7WGhEaESrO5yTi', 'No server name'], ['CCjLQW1wc3aE9BiQG2', 'No server name'], ['CZBlMl4hb0eGm2rVh1', 'No server name'], ['Ch5kwO2Ks3FE7DWugk', 'No server name'], ['CHvZOC3GLQoqekelY9', 'No server name'], ['C0BQj920Zz4S0aqM0c', 'No server name'], ['CynAKw1fhmvNk71Ilj', 'No server name'], ['C0T4asAE3teBNLK67', 'No server name'], ['CJyThL2DiMckj4Tddh', 'No server name'], ['C7yri02xwe8nPliXFj', 'No server name'], ['CuPJr21DaZPxnjC4El', 'No server name'], ['Cf7lAZ1WCUe241BiM8', 'No server name'], ['C5JLPv4uvJFslntpK3', 'No server name'], ['CBJfWd4OmvUbKFoyi7', 'No server name'], ['CRwRXU1ghr2dmJaO7b', 'No server name'], ['COTwfP2pUwIwuP8aJ2', 'No server name'], ['CMRn214n4ssPt84aR9', 'No server name'], ['CLkLsm4nwbhKrlEGTk', 'No server name'], ['CSa43X3oHkjq3pJ6I', 'No server name'], ['CosSLp4XxNdtOw76Y8', 'No server name'], ['CTmmIB2JwJzf0REvc5', 'No server name']]"
7b62abd432fbd89704079aab8ebee648ae5c8d37,"['CN', 'a248.e.akamai.net', 3.09435]","['O', 'Akamai Technologies\\', 5.8498]","['Uknown', ' Inc.', 8.9021]","['L', 'Cambridge', 5.6709]","['ST', 'Massachusetts', 6.53695]","['C', 'US', 12.86555]","['', '', 99]","[['C5Buen2O5QRdWpDxL8', 'img-s-msn-com.akamaized.net']]"
a8ec3c8e035158e5a9c0b5fe8cd1b4eced4c09a9,"['CN', '*.ipify.org', 3.15]","['OU', 'PositiveSSL Wildcard', 8.341249999999999]","['OU', 'Domain Control Validated', 8.3483]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['C1cDKN10ZjUQysy1h', 'api.ipify.org']]"
b274be659f4c64206241d0d15c4c00dcf36e931e,"['CN', 'obob.tv', 1.5463]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['C1DQM61QTfOxCMeYY2', 'obob.tv']]"
c18ee39cfda0514edbeaa1e2441d2d66f1dc5162,"['CN', 'smtp.gmail.com', 3.9772000000000003]","['O', 'Google LLC', 9.09225]","['L', 'Mountain View', 8.5257]","['ST', 'California', 6.7477]","['C', 'US', 12.86555]","['', '', 99]","['', '', 99]","[['CTLFeobXzCjBKW7Jf', 'No server name'], ['CmyeO23m1BtNnPOnH6', 'No server name']]"
14cbe3dad16d7ca9a841aea29c5eab535dd49701,"['CN', 'smtp.mail.yahoo.com', 3.55025]","['O', 'Oath Inc', 12.83165]","['L', 'Sunnyvale', 5.8506]","['ST', 'California', 6.7477]","['C', 'US', 12.86555]","['', '', 99]","['', '', 99]","[['CBDPWG3bpONBBp9nSl', 'No server name'], ['C0MYko3lM4BGJpoSnh', 'No server name'], ['CaYoQW1TyRm5Cjdh5f', 'No server name'], ['CrZMXD1u7rypvzryW1', 'No server name'], ['CI7IHw2UMU6fYQ2pQ9', 'No server name']]"
b78c0c2ea048ec50d381103b53c39b4448a8a6b4,"['CN', 'securesmtp.t-online.de', 6.7781]","['L', 'Darmstadt', 4.9494]","['ST', 'Hessen', 14.302150000000001]","['OU', 'NSO-DS', 2.95425]","['O', 'Deutsche Telekom AG', 10.79375]","['C', 'DE', 11.9413]","['', '', 99]","[['CSYjb219aJy2fScqfg', 'No server name'], ['C8cu9l4L7eI4uazKv5', 'No server name']]"
3112cb249a638c6fc985653eb752ebe076739bc2,"['CN', 'smtp.web.de', 2.5989]","['O', '1&1 Mail & Media GmbH', 6.4178999999999995]","['L', 'Montabaur', 7.09385]","['ST', 'Rheinland-Pfalz', 10.98245]","['C', 'DE', 11.9413]","['jurisdictionC', 'DE', 11.9413]","['jurisdictionST', 'Rheinland-Pfalz', 10.98245]","['jurisdictionL', 'Montabaur', 7.09385]","['serialNumber', 'HRB 7666', 1.2302]","['businessCategory', 'Private Organization', 9.649650000000001]","[['CZKwty19CMeRKNcJL4', 'No server name']]"
3112cb249a638c6fc985653eb752ebe076739bc2,"['CN', 'smtp.web.de', 2.5989]","['O', '1&1 Mail & Media GmbH', 6.4178999999999995]","['L', 'Montabaur', 7.09385]","['ST', 'Rheinland-Pfalz', 10.98245]","['C', 'DE', 11.9413]","['jurisdictionC', 'DE', 11.9413]","['jurisdictionST', 'Rheinland-Pfalz', 10.98245]","['jurisdictionL', 'Montabaur', 7.09385]","['serialNumber', 'HRB 7666', 1.2302]","['businessCategory', 'Private Organization', 9.649650000000001]","[['CZKwty19CMeRKNcJL4', 'No server name']]"
e221e747985c1c2568b79029b0d2b82d1c82bcc5,"['CN', '*.smtp.cz', 0.2702]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CHxstx2QpRNVV7wcwi', 'No server name']]"
b55d27eccf86fcf9e291cf6421c223a5dcb25159,"['CN', '*.hostgator.mx', 5.91915]","['OU', 'PositiveSSL Wildcard', 8.341249999999999]","['OU', 'Hosted by HostGator.com\\', 9.85915]","['Uknown', ' LLC.', 3.7296500000000004]","['OU', 'Domain Control Validated', 8.3483]","['', '', 99]","['', '', 99]","[['CrTyl31gUsDIT0ziga', 'No server name']]"
67ded57393303e005937d5edecb6a29c136024ca,"['CN', 'mail.gmx.net', 4.08225]","['O', '1&1 Mail & Media GmbH', 6.4178999999999995]","['L', 'Montabaur', 7.09385]","['ST', 'Rheinland-Pfalz', 10.98245]","['C', 'DE', 11.9413]","['jurisdictionC', 'DE', 11.9413]","['jurisdictionST', 'Rheinland-Pfalz', 10.98245]","['jurisdictionL', 'Montabaur', 7.09385]","['serialNumber', 'HRB 7666', 1.2302]","['businessCategory', 'Private Organization', 9.649650000000001]","[['CEwJx81nvx9sS5HEZd', 'No server name'], ['C6AjZ316O8ZHSjPVz2', 'No server name']]"
c3984a001eff08cb62086bf1e84c1f130a3bd806,"['CN', '*.kasserver.com', 10.147549999999999]","['OU', 'PremiumSSL Wildcard', 6.7899]","['OU', 'Authorized by United SSL', 12.790600000000001]","['OU', 'kasserver.com', 11.07385]","['O', 'kasserver.com', 11.07385]","['street', 'Hauptstra\\C3\\9Fe 68', 6.0456]","['L', 'Friedersdorf', 7.185499999999999]","['ST', 'Sachsen', 7.2071000000000005]","['postalCode', '02742', 2.9410499999999997]","['C', 'DE', 11.9413]","[['Cj2XrF4WYpBCSje68k', 'No server name']]"
7036cdc15ffac2997067b31881d497021f699a48,"['CN', 'v405282.neubox.net', 3.75845]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CJmusH1k8dQBb9NJU4', 'No server name']]"
8f1ef98a49a504645d1c06e08b0d8a53b695a2bf,"['CN', 'mail.smartmailtim.it', 5.66475]","['OU', 'B.ICT.ECC.I', 1.9417499999999999]","['O', 'Telecom Italia S.p.A.', 5.9528]","['L', 'Roma', 9.338049999999999]","['ST', 'Lazio', 4.44245]","['C', 'IT', 12.74295]","['', '', 99]","[['CW7xoE1DFxFg8ZP8L6', 'No server name']]"
95fb74d088f69617380ed533990ddbb65572194c,"['CN', 'smtp.bizmail.yahoo.com', 3.30915]","['O', 'Oath Inc', 12.83165]","['L', 'Sunnyvale', 5.8506]","['ST', 'California', 6.7477]","['C', 'US', 12.86555]","['', '', 99]","['', '', 99]","[['CurcUn23lsQKlETX3', 'No server name']]"
187211acb4a8cf520eed3d8d29aa9d50e9d9abd1,"['CN', 'ujcbhafnfs.mobi', 2.93895]","['OU', 'Jehfbkbwha', 5.993399999999999]","['C', 'NL', 0.82245]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['C3lkJL3K7j2JoQQrWd', 'No server name']]"
87fea5d09e3b6caacfbe90db9e83ac8c16eddec6,"['CN', 'ptvcdl.mobi', 1.8457500000000002]","['OU', 'Qwpai Eugeaj Ncoeuvdg', 3.08175]","['C', 'PT', 3.9609]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['Cif1o14YXMWhIPupI4', 'No server name'], ['C3OUbVlOczPMVBgYg', 'No server name'], ['CjPCIr1I2Z4JE7cwA5', 'No server name']]"
87fea5d09e3b6caacfbe90db9e83ac8c16eddec6,"['CN', 'ptvcdl.mobi', 1.8457500000000002]","['OU', 'Qwpai Eugeaj Ncoeuvdg', 3.08175]","['C', 'PT', 3.9609]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['Cif1o14YXMWhIPupI4', 'No server name'], ['C3OUbVlOczPMVBgYg', 'No server name'], ['CjPCIr1I2Z4JE7cwA5', 'No server name']]"
0fd77637c17f3f54b7c246b057e41c9da7deb8d5,"['CN', 'irs.gov', 3.42755]","['O', 'US Department of Treasury', 10.115749999999998]","['L', 'Washington', 13.3994]","['ST', 'District of Columbia', 7.7491]","['C', 'US', 12.86555]","['', '', 99]","['', '', 99]","[['CJa5J94SIR2nKYdJfk', 'irs.gov'], ['CTEhWg2a8Xds7IAID', 'irs.gov']]"
47f6fe0d632d51c6fd32bef3e428767ea9cfdca9,"['CN', 'www.irs.gov', 2.42335]","['O', 'Internal Revenue Service', 10.9644]","['L', 'Kearneysville', 8.01325]","['ST', 'West Virginia', 8.27855]","['C', 'US', 12.86555]","['', '', 99]","['', '', 99]","[['CnmlZC3AYFhngRorac', 'www.irs.gov'], ['CN8VRv4MlMWl85zcx6', 'www.irs.gov'], ['CK3wNu44O8UVEBKuZc', 'www.irs.gov'], ['Cf2AZ62XgKgTP4lLx8', 'www.irs.gov']]"
3b81e607a06176daad5e112e6bd48aa1a0d326be,"['CN', '*.msn.com', 3.82765]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","['', '', 99]","[['CO3c6h4oRcUS85ymqg', 'windows.msn.com'], ['C4ud5aR3JSLvuL92e', 'www.msn.com'], ['Cpqt4CDasacNTxP99', 'www.msn.com'], ['Cwfvgw3KTSjsylljB9', 'windows.msn.com'], ['C4yzNE46ORikac9U3', 'www.msn.com'], ['C3OIPzSASqOKfEPOh', 'windows.msn.com'], ['C5FlCi43eTOAvRmqej', 'windows.msn.com'], ['CtMBtF4ZX0aYZ7wEsb', 'www.msn.com'], ['CzYXql36zt7rcDZXte', 'api.msn.com'], ['CF9uKtShlk6cbcWs1', 'www.msn.com'], ['CVsGuW2FzjnAIYAka5', 'api.msn.com'], ['CnOMrU3hZSNc12oaK2', 'api.msn.com'], ['CpBT4X3VVRhr4ZEUOk', 'api.msn.com'], ['CgvE74ylfN3POvzVb', 'www.msn.com'], ['CeQTeM2Gzp54qI4Eq4', 'windows.msn.com'], ['Cw66yC1TdObYFGU9j5', 'www.msn.com'], ['C8fum7CR37kDlRtsf', 'api.msn.com'], ['CL2Pgo25uTOXSE6ax1', 'www.msn.com'], ['CegwdY1040YaCwCoq8', 'windows.msn.com'], ['CUB5o44NMv8mPvFmij', 'windows.msn.com'], ['C27aPo29HM9fAWRxJ2', 'www.msn.com'], ['Cksfuh2buMOuKvVFOe', 'api.msn.com'], ['Cps3Y61NG2dwwxw5Ui', 'windows.msn.com'], ['CNhFte2RJrKX1vJKSa', 'www.msn.com'], ['CKGzWr2xQNeD9ZIwv3', 'windows.msn.com'], ['CxIHeT2aMPx7ofKNjb', 'www.msn.com'], ['CcXcUV1E63RwMUB4re', 'api.msn.com'], ['CtY2bk4iBEiX41gqQ8', 'windows.msn.com'], ['CQsyIwMbwwHuFMumc', 'www.msn.com'], ['C76Jeu4WeIW5cDfq09', 'api.msn.com'], ['CcLm1e4N3m9awftlg5', 'windows.msn.com'], ['CL8d491bOJsYbLMyif', 'www.msn.com']]"

Weird Issuer Details
Fingerprint,Issuer Details,,,,,,,UIDs and Server Names
